1430,"['Cottonwood Pass Scenic Drive: Buena Vista to Altmont', 'EASY', '57.9 miles', '5,265 feet', 'Point to Point', 'dogs on leash', 'kid friendly', 'scenic driving', 'views']"
1431,"['Mt Sherman from Iowa Gultch', 'HARD', '4.2 miles', '2,152 feet', 'Out & Back', 'hiking', 'nature trips', 'trail running', 'views', 'rocky', 'scramble']"
1432,"['Zorro Trail', 'EASY', '1.9 miles', '387 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers']"
1433,"['Apex and Pick N Sledge Loop ', 'HARD', '3.9 miles', '997 feet', 'Loop', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking']"
1434,"['Oh-Be-Joyful Trail', 'HARD', '11.2 miles', '1,676 feet', 'Out & Back', 'dog friendly', 'cross country skiing', 'hiking', 'nature trips', 'walking', 'river', 'views', 'waterfall', 'muddy']"
1435,"['Bierstadt Lake Trail', 'MODERATE', '3.0 miles', '797 feet', 'Out & Back', 'hiking', 'nature trips', 'snowshoeing', 'trail running', 'walking', 'forest', 'lake']"
1436,"['Deadman Road', 'EASY', '22.9 miles', '2,739 feet', 'Point to Point', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'off road driving', 'scenic driving', 'snowshoeing', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
1437,"[""Francie's Cabin via Spruce Creek Trail"", 'MODERATE', '6.9 miles', '1,335 feet', 'Out & Back', 'dog friendly', 'cross country skiing', 'hiking', 'snowshoeing']"
1438,"['East Shore Trail', 'MODERATE', '20.9 miles', '2,742 feet', 'Out & Back', 'camping', 'hiking', 'trail running', 'walking', 'lake', 'river', 'views', 'wild flowers', 'wildlife', 'no dogs']"
1439,"['Mount Democrat, Mount Lincoln, and Mount Bross Loop', 'HARD', '9.7 miles', '3,884 feet', 'Loop', 'dog friendly', 'hiking', 'views', 'rocky', 'scramble', 'snow']"
1440,"['Shoreline Trail to Horsetooth Reservoir', 'EASY', '1.3 miles', '213 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'walking', 'lake', 'views', 'wild flowers', 'wildlife', 'rocky']"
1441,"['Mariana Butte Trail to the Top', 'MODERATE', '0.4 miles', '65 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'views']"
1442,"['Lake Como Trail', 'HARD', '13.8 miles', '4,261 feet', 'Out & Back', 'dog friendly', 'backpacking', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'rocky']"
1443,"['St. Vrain Greenway Trail', 'EASY', '17.5 miles', '262 feet', 'Out & Back', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'road biking', 'trail running', 'walking', 'views', 'wild flowers', 'no dogs']"
1444,"['Lake Park Trail', 'HARD', '13.3 miles', '3,300 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'nature trips', 'walking', 'lake', 'views', 'wild flowers', 'wildlife']"
1445,"['Pass Creek and Coal Creek Loop Trail', 'HARD', '7.5 miles', '1,837 feet', 'Loop', 'dog friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'rock climbing', 'skiing', 'snowshoeing', 'trail running', 'forest', 'views', 'wild flowers', 'wildlife', 'muddy']"
1446,"['Metberry Gulch 4x4 Road', 'MODERATE', '8.9 miles', '2,053 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'nature trips', 'off road driving', 'scenic driving', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
1447,"['Deer Creek Trail', 'EASY', '7.0 miles', '1,837 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'birding', 'cross country skiing', 'hiking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife', 'snow']"
1448,"['Capital Creek Loop to Haystack Mountain', 'MODERATE', '38.6 miles', '12,214 feet', 'Loop', 'dogs on leash', 'backpacking', 'birding', 'camping', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife']"
1449,"['Snowmass Village Nature Trail', 'EASY', '2.7 miles', '347 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'river', 'views', 'wild flowers', 'wildlife']"
1450,"['Saint Charles Trail', 'HARD', '17.1 miles', '5,787 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'views']"
1451,"['Davis Meadow Trail', 'EASY', '3.8 miles', '613 feet', 'Out & Back', 'dogs on leash', 'hiking', 'trail running', 'forest', 'river', 'views', 'wild flowers', 'wildlife', 'historic site']"
1452,"['Mount Falcon Mountain Bike Trail', 'MODERATE', '12.9 miles', '2,844 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife']"
1453,"['Black Bear Trail', 'EASY', '7.4 miles', '951 feet', 'Loop', 'kid friendly', 'birding', 'cross country skiing', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'snowshoeing', 'forest', 'views', 'wild flowers', 'wildlife', 'no shade', 'no dogs']"
1454,"['Hidden Valley Trail', 'HARD', '2.2 miles', '1,066 feet', 'Out & Back', 'birding', 'hiking', 'nature trips', 'skiing', 'snowshoeing', 'forest', 'river', 'views', 'wildlife', 'snow', 'no dogs']"
1455,"['Step House Trail', 'MODERATE', '0.8 miles', '154 feet', 'Loop', 'hiking', 'views', 'no dogs']"
1456,"[""Boy Scout Trail and May's Point"", 'EASY', '1.5 miles', '236 feet', 'Loop', 'kid friendly', 'hiking', 'walking', 'forest', 'views', 'wild flowers', 'no dogs']"
1457,"['Montville Nature Trail', 'EASY', '0.5 miles', '88 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'river', 'wild flowers', 'wildlife']"
1458,"['Zapata Falls Campground', 'EASY', '1.0 miles', '95 feet', 'Loop', 'dogs on leash', 'wheelchair friendly', 'kid friendly', 'birding', 'camping', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'river', 'views', 'waterfall', 'wildlife']"
1459,"['Georgia Pass Trail', 'MODERATE', '24.2 miles', '3,802 feet', 'Out & Back', 'dog friendly', 'hiking', 'off road driving', 'views']"
1460,"['Avalanche Gulch via Main Range Trail', 'HARD', '5.7 miles', '2,496 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wild flowers', 'wildlife']"
1461,"['Parry  Peak and Mount Bancroft', 'MODERATE', '13.7 miles', '5,022 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wild flowers', 'wildlife']"
1462,"['Far View Sites Complex', 'EASY', '0.8 miles', '78 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'no dogs']"
1463,"['Green Mountain Trail', 'MODERATE', '5.4 miles', '823 feet', 'Loop', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers']"
1464,"['San Carlos Trail', 'MODERATE', '3.4 miles', '1,207 feet', 'Out & Back', 'dogs on leash', 'hiking', 'trail running', 'walking', 'views', 'wildlife', 'over grown', 'snow']"
1465,"['Hope Pass via Willis Gulch Trail', 'MODERATE', '8.6 miles', '3,254 feet', 'Out & Back', 'dogs on leash', 'hiking', 'views']"
1466,"['Corral Creek', 'MODERATE', '4.6 miles', '1,112 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'cross country skiing', 'hiking', 'snowshoeing', 'walking', 'views', 'wild flowers']"
1467,"['Palmer Divide Ranch Trail', 'EASY', '4.4 miles', '298 feet', 'Loop', 'dogs on leash', 'kid friendly', 'hiking', 'horseback riding', 'mountain biking', 'snowshoeing']"
1468,"['Conejos Peak', 'HARD', '7.1 miles', '2,506 feet', 'Loop', 'dog friendly', 'hiking', 'horseback riding']"
1469,"['Kelso Mountain', 'MODERATE', '5.9 miles', '2,322 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'hiking', 'walking', 'views', 'wild flowers']"
1470,"['Pearl Pass', 'HARD', '22.7 miles', '3,464 feet', 'Point to Point', 'dog friendly', 'backpacking', 'cross country skiing', 'hiking', 'horseback riding', 'mountain biking', 'snowshoeing', 'trail running', 'forest', 'river', 'views', 'snow']"
1471,"['Avalanche Lake Trail', 'MODERATE', '19.8 miles', '4,356 feet', 'Out & Back', 'camping', 'fishing', 'hiking', 'nature trips', 'forest', 'lake', 'river', 'views', 'wild flowers', 'rocky', 'no dogs']"
1472,"['Gold Dust Trail', 'MODERATE', '8.1 miles', '1,158 feet', 'Out & Back', 'dogs on leash', 'hiking', 'mountain biking', 'views', 'wild flowers']"
1473,"['Missouri, Belford, and Oxford Mountains', 'HARD', '11.9 miles', '6,952 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers']"
1474,"[""Range View, Ute, May's Point, and Boy Scout Trail Loop"", 'EASY', '2.3 miles', '410 feet', 'Loop', 'dogs on leash', 'kid friendly', 'hiking', 'nature trips', 'trail running', 'forest', 'views', 'wildlife']"
1475,"['Little Bear Peak', 'HARD', '16.9 miles', '6,384 feet', 'Out & Back', 'dogs on leash', 'hiking', 'views', 'rocky', 'scramble']"
1476,"['Hancock Pass Alpine Tunnel 4x4 Road', 'MODERATE', '14.2 miles', '3,143 feet', 'Point to Point', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'nature trips', 'off road driving', 'scenic driving', 'walking', 'forest', 'views', 'wild flowers']"
1477,"['Porcupine Gulch', 'HARD', '7.0 miles', '2,536 feet', 'Out & Back', 'dog friendly', 'hiking', 'skiing', 'snowshoeing', 'trail running', 'forest', 'river', 'views', 'wild flowers', 'bugs', 'over grown', 'snow']"
1478,"[""Kokopelli's Area Network: Horsethief Bench Trail"", 'MODERATE', '7.8 miles', '859 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'wild flowers', 'wildlife']"
1479,"['Governor Basin 4x4 Road', 'HARD', '15.4 miles', '3,809 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'nature trips', 'off road driving', 'scenic driving', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
1480,"['Columbine Lake via Oscars Pass', 'HARD', '8.9 miles', '3,959 feet', 'Out & Back', 'dog friendly', 'backpacking', 'hiking', 'lake', 'views', 'off trail', 'no shade']"
1481,"['Fourmile Area Trail', 'EASY', '11.5 miles', '1,873 feet', 'Loop', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'nature trips', 'off road driving', 'walking', 'forest', 'views', 'wild flowers']"
1482,"['Stillwater Reservoir to Keener Lake', 'HARD', '7.4 miles', '1,515 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife', 'snow']"
1483,"['High Line Canal Trail: Waterton Canyon', 'EASY', '11.9 miles', '131 feet', 'Out & Back', 'dog friendly', 'hiking', 'horseback riding', 'mountain biking', 'road biking']"
1484,"['Chimney Rock Trail', 'EASY', '0.6 miles', '160 feet', 'Out & Back', 'dog friendly', 'wheelchair friendly', 'kid friendly', 'hiking', 'walking', 'historic site']"
1485,"['Holy Bucket Miramonte Rim Loop Trail', 'EASY', '5.1 miles', '505 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
1486,"['Ridgway Reservoir', 'MODERATE', '6.9 miles', '856 feet', 'Out & Back', 'dog friendly', 'camping', 'hiking', 'lake', 'wildlife']"
1487,"['Balanced Rock, Chautauqua Mountain Loop', 'MODERATE', '5.0 miles', '1,581 feet', 'Loop', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers']"
1488,"['Mount Silverheels', 'MODERATE', '7.6 miles', '2,949 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'horseback riding', 'nature trips', 'walking', 'forest', 'views', 'snow']"
1489,"['La Plata Ellingwood Ridge', 'HARD', '9.2 miles', '4,819 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'rock climbing', 'walking', 'views', 'wild flowers', 'wildlife', 'rocky', 'scramble', 'snow']"
1490,"['Hancock Lake Trail', 'MODERATE', '8.7 miles', '2,020 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife']"
1491,"['West White Pine Mountain Trail', 'HARD', '5.3 miles', '1,968 feet', 'Out & Back', 'dogs on leash', 'hiking', 'forest', 'views', 'wild flowers', 'blowdown', 'over grown', 'washed out', 'off trail']"
1492,"['Barr Trail Day Hike', 'MODERATE', '6.1 miles', '2,053 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers']"
1493,"['Montezuma Basin', 'HARD', '8.8 miles', '2,834 feet', 'Out & Back', 'dogs on leash', 'hiking', 'off road driving', 'views']"
1494,"['Molly Lake Trail', 'MODERATE', '9.4 miles', '902 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife']"
1495,"['Cottonwood Pass', 'EASY', '1.4 miles', '442 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'views', 'wildlife', 'snow', 'no shade']"
1496,"['Highline Trail', 'EASY', '3.0 miles', '613 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
1497,"['Bear Creek to Bruin Bluff and Creekside Trail', 'MODERATE', '2.6 miles', '278 feet', 'Loop', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers']"
1498,"['Long Gulch', 'EASY', '2.3 miles', '190 feet', 'Loop', 'dog friendly', 'kid friendly', 'birding', 'camping', 'fishing', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'off road driving', 'forest', 'river', 'rocky']"
1499,"['Carson Ghost Town Trail', 'MODERATE', '7.0 miles', '2,188 feet', 'Out & Back', 'off road driving', 'historic site', 'no dogs']"
1500,"['Meadow View, Bear Creek and Picnic Trail Loop', 'MODERATE', '3.5 miles', '544 feet', 'Loop', 'dogs on leash', 'kid friendly', 'hiking', 'nature trips', 'trail running', 'forest', 'views', 'wildlife']"
1501,"['Turquoise Lake Trail', 'EASY', '11.0 miles', '433 feet', 'Out & Back', 'camping', 'fishing', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'views', 'wildlife']"
1502,"['Anne-Marie Falls', 'EASY', '2.4 miles', '459 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'birding', 'camping', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'cave', 'forest', 'views', 'waterfall']"
1503,"['Red and Green Loop Trail', 'MODERATE', '3.0 miles', '383 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'snow']"
1504,"['Black Canyon Trail', 'MODERATE', '15.5 miles', '3,802 feet', 'Out & Back', 'camping', 'hiking', 'horseback riding', 'lake', 'river', 'views', 'no dogs']"
1505,"[""Elkhorn Trail and Eagle's View Trail Loop"", 'MODERATE', '4.1 miles', '1,059 feet', 'Loop', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wild flowers']"
1506,"['Ellingwood Point via Lake Como Road', 'HARD', '18.4 miles', '6,374 feet', 'Out & Back', 'dog friendly', 'backpacking', 'birding', 'hiking', 'horseback riding', 'nature trips', 'off road driving', 'trail running', 'walking', 'forest', 'lake', 'river', 'views', 'wild flowers', 'rocky']"
1507,"['Wilcox Trail', 'EASY', '1.4 miles', '9 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'river', 'views', 'wild flowers', 'wildlife', 'no dogs']"
1508,"['Buffalo Peaks and Salt Creek Trail Loop', 'MODERATE', '29.4 miles', '5,482 feet', 'Loop', 'dog friendly', 'backpacking', 'hiking', 'nature trips', 'trail running', 'forest', 'river', 'views', 'wild flowers']"
1509,"['Cataract Lake Trail', 'HARD', '8.1 miles', '2,706 feet', 'Out & Back', 'dogs on leash', 'hiking', 'lake', 'views', 'wild flowers', 'wildlife']"
1510,"[""Devil's Causeway, Skinny Fish and Trappers Lake Loop"", 'HARD', '30.6 miles', '5,603 feet', 'Loop', 'dogs on leash', 'backpacking', 'birding', 'camping', 'hiking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife']"
1511,"['Riverwalk Trail', 'EASY', '9.0 miles', '295 feet', 'Out & Back', 'dogs on leash', 'hiking', 'mountain biking', 'nature trips', 'road biking', 'walking', 'river', 'views']"
1512,"['Evergreen Mountain West, Summit, and East Trail Loop', 'MODERATE', '5.3 miles', '1,010 feet', 'Loop', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'views', 'wild flowers']"
1513,"['Baseline Trail', 'EASY', '1.2 miles', '337 feet', 'Loop', 'dogs on leash', 'kid friendly', 'hiking', 'trail running', 'walking', 'views', 'wild flowers']"
1514,"['Rio Grande Trail East', 'EASY', '2.8 miles', '141 feet', 'Out & Back', 'dogs on leash', 'wheelchair friendly', 'kid friendly', 'birding', 'hiking', 'nature trips', 'road biking', 'trail running', 'walking', 'forest', 'river', 'views', 'wild flowers', 'wildlife']"
1515,"['Marshall Pass and Poncha Creek', 'EASY', '13.6 miles', '2,585 feet', 'Point to Point', 'dogs on leash', 'nature trips', 'off road driving', 'views']"
1516,"['Deckers Cliff Trail', 'EASY', '0.3 miles', '22 feet', 'Out & Back', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'forest', 'river', 'views', 'wild flowers']"
1517,"['Beaver Mountian Trail', 'MODERATE', '4.1 miles', '843 feet', 'Loop', 'kid friendly', 'hiking', 'views', 'wild flowers', 'wildlife', 'no dogs']"
1518,"['Upper Big Bluestem, Mesa and Towhee Trail Loop', 'MODERATE', '4.4 miles', '849 feet', 'Loop', 'dogs on leash', 'hiking', 'nature trips', 'trail running', 'forest', 'views', 'wildlife', 'snow']"
1519,"['Chatfield Wetlands', 'EASY', '14.6 miles', '577 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'fishing', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'river', 'wild flowers', 'rocky']"
1520,"['Lost Lake Campground', 'EASY', '0.4 miles', '19 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'birding', 'camping', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife']"
1521,"['Ironedge Trail', 'HARD', '5.7 miles', '2,290 feet', 'Out & Back', 'dog friendly', 'hiking', 'nature trips', 'trail running', 'walking', 'views']"
1522,"['Hadley Gulch Trail', 'MODERATE', '8.4 miles', '3,146 feet', 'Out & Back', 'dogs on leash', 'backpacking', 'birding', 'hiking', 'horseback riding', 'nature trips', 'rock climbing', 'trail running', 'walking', 'views']"
1523,"['Shoreline Trail to Nomad Trail Loop', 'MODERATE', '4.6 miles', '410 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife']"
1524,"['Little Beaver Creek Trail', 'MODERATE', '12.9 miles', '1,948 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'snowshoeing', 'walking', 'forest', 'views']"
1525,"['Haynach Lakes Trail', 'HARD', '14.7 miles', '2,329 feet', 'Out & Back', 'backpacking', 'birding', 'camping', 'fishing', 'hiking', 'horseback riding', 'nature trips', 'walking', 'lake', 'views', 'wild flowers', 'wildlife', 'no dogs']"
1526,"['Colorado Trail : Segment 8', 'HARD', '24.1 miles', '4,498 feet', 'Point to Point', 'dog friendly', 'backpacking', 'birding', 'camping', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wildlife', 'snow', 'historic site']"
1527,"['Baldy Trail to Baldy Peak', 'HARD', '5.6 miles', '2,240 feet', 'Out & Back', 'dog friendly', 'hiking', 'views', 'wild flowers', 'blowdown', 'over grown', 'rocky']"
1528,"['Big Meadow and Ptarmigan Pass Loop Trail', 'MODERATE', '25.3 miles', '4,202 feet', 'Loop', 'birding', 'hiking', 'nature trips', 'skiing', 'walking', 'forest', 'views', 'wild flowers', 'wildlife', 'no dogs']"
1529,"['Rosedale Peak Trail', 'MODERATE', '7.7 miles', '2,299 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
1530,"['Monarch Lake via High Lonesome Trail', 'MODERATE', '23.8 miles', '4,032 feet', 'Out & Back', 'dogs on leash', 'backpacking', 'hiking', 'walking', 'lake', 'river', 'views', 'wild flowers', 'wildlife']"
1531,"['Doctor Park', 'HARD', '19.1 miles', '3,024 feet', 'Loop', 'dog friendly', 'birding', 'hiking', 'horseback riding', 'mountain biking', 'nature trips', 'trail running', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
1532,"['Kite Lake to Mount Democrat Trail', 'HARD', '3.8 miles', '2,034 feet', 'Out & Back', 'dog friendly', 'hiking', 'nature trips', 'trail running', 'walking', 'views', 'wildlife', 'rocky', 'snow']"
1533,"['Maxwell Falls Bluffs Trail Upper Loop', 'MODERATE', '5.4 miles', '1,233 feet', 'Loop', 'dogs on leash', 'camping', 'hiking', 'horseback riding', 'mountain biking', 'trail running', 'forest', 'waterfall', 'wildlife', 'snow']"
1534,"['South Chicago Creek', 'MODERATE', '3.6 miles', '1,328 feet', 'Out & Back', 'dogs on leash', 'cross country skiing', 'hiking', 'snowshoeing']"
1535,"['Dinosaur National Monument Echo Park Campground Trail', 'EASY', '0.5 miles', '29 feet', 'Out & Back', 'dogs on leash', 'kid friendly', 'camping', 'nature trips', 'walking', 'views', 'wild flowers']"
1536,"['Cedar Gulch to Mount Galbraith Peak Loop', 'MODERATE', '4.4 miles', '987 feet', 'Loop', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wild flowers']"
1537,"['Zippity Do Da Trail', 'HARD', '8.0 miles', '761 feet', 'Loop', 'dogs on leash', 'mountain biking', 'views', 'wild flowers', 'wildlife']"
1538,"['Monument Canyon Loop Trail', 'MODERATE', '4.5 miles', '767 feet', 'Loop', 'hiking', 'nature trips', 'views', 'no dogs']"
1539,"['Ruby Anthricite', 'MODERATE', '9.4 miles', '2,473 feet', 'Out & Back', 'hiking', 'views', 'no dogs']"
1540,"['Sunshine Mountain East Ridge', 'MODERATE', '6.4 miles', '3,930 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'nature trips', 'rock climbing', 'skiing', 'snowshoeing', 'walking', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild flowers', 'wildlife', 'blowdown', 'bugs', 'over grown', 'rocky', 'scramble', 'snow']"
1541,"['Wearyman Creek', 'MODERATE', '9.4 miles', '2,332 feet', 'Out & Back', 'dog friendly', 'nature trips', 'off road driving', 'scenic driving', 'views']"
1542,"[""Mary's and Moore Fun Loop Trail"", 'MODERATE', '10.1 miles', '1,361 feet', 'Loop', 'dogs on leash', 'birding', 'mountain biking', 'nature trips', 'walking', 'views']"
1543,"['Stewart Creek Trail: Eddiesville Trailhead to San Luis Peak', 'HARD', '12.1 miles', '3,467 feet', 'Out & Back', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'no dogs']"
1544,"['Green Mountain, Hayden Trail, and Rooney Valley Trail', 'EASY', '5.8 miles', '921 feet', 'Loop', 'dogs on leash', 'birding', 'hiking', 'mountain biking', 'nature trips', 'trail running', 'walking', 'views', 'wild flowers', 'wildlife']"
1545,"['Haydan & Medano Pass Sand Dunes Scenic Drive', 'MODERATE', '93.4 miles', '7,979 feet', 'Point to Point', 'dog friendly', 'kid friendly', 'birding', 'hiking', 'nature trips', 'off road driving', 'scenic driving', 'walking', 'views', 'wild flowers', 'wildlife']"
1546,"['Mills Lake via Glacier Gorge Trail', 'MODERATE', '5.3 miles', '941 feet', 'Out & Back', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'views']"
1547,"['Lost Lake Hike', 'MODERATE', '3.5 miles', '429 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'forest', 'lake', 'views']"
1548,"['Tombstone Nature Loop Trail', 'EASY', '1.0 miles', '124 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'lake', 'views', 'wild flowers']"
1549,"['Camp Lake Trail', 'HARD', '16.1 miles', '2,723 feet', 'Out & Back', 'dogs on leash', 'camping', 'hiking', 'walking', 'lake', 'views', 'wild flowers']"
1550,"['Mineral Creek 4x4 Trail', 'HARD', '13.6 miles', '3,264 feet', 'Out & Back', 'dog friendly', 'birding', 'hiking', 'nature trips', 'off road driving', 'scenic driving', 'walking', 'forest', 'views', 'wild flowers', 'wildlife']"
1551,"['Gunison Gorge Wilderness Trails', 'MODERATE', '4.7 miles', '813 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'walking', 'views', 'wildlife']"
1552,"['Two Elk National Recreation Trail', 'HARD', '18.9 miles', '4,770 feet', 'Out & Back', 'dog friendly', 'backpacking', 'camping', 'hiking', 'horseback riding', 'mountain biking', 'trail running', 'forest', 'river', 'wild flowers', 'wildlife', 'rocky', 'snow']"
1553,"['Paint Mine Overlook', 'EASY', '0.2 miles', '16 feet', 'Out & Back', 'kid friendly', 'hiking', 'nature trips', 'walking', 'views', 'no dogs']"
1554,"['Walter Orr Roberts Weather Trail', 'EASY', '1.0 miles', '374 feet', 'Loop', 'dogs on leash', 'wheelchair friendly', 'kid friendly', 'hiking', 'walking', 'wild flowers']"
1555,"['Wild Cherry Creek to Cherry Lake', 'MODERATE', '12.0 miles', '3,326 feet', 'Out & Back', 'dogs on leash', 'birding', 'hiking', 'nature trips', 'trail running', 'walking', 'forest', 'lake']"
1556,"['Mount Herman Scramble', 'HARD', '2.7 miles', '1,692 feet', 'Loop', 'dog friendly', 'birding', 'hiking', 'nature trips', 'rock climbing', 'walking', 'forest', 'lake', 'views', 'wild flowers', 'wildlife', 'blowdown', 'old growth', 'rocky', 'scramble', 'snow', 'off trail']"
1557,"['Lake Mary Loop', 'EASY', '0.8 miles', '13 feet', 'Loop', 'kid friendly', 'birding', 'hiking', 'nature trips', 'walking', 'lake', 'no dogs']"
1558,"['Lon Hagler Reservoir Trail', 'MODERATE', '2.4 miles', '62 feet', 'Loop', 'dogs on leash', 'kid friendly', 'birding', 'fishing', 'hiking', 'nature trips', 'trail running', 'walking', 'lake', 'views', 'wild flowers', 'wildlife']"
1559,"['Cache la Poudre River Trail', 'EASY', '4.3 miles', '331 feet', 'Out & Back', 'kid friendly', 'hiking', 'walking', 'forest', 'river', 'wildlife', 'no dogs']"
1560,"['Little Scraggy Peak Loop', 'HARD', '12.2 miles', '1,601 feet', 'Loop', 'birding', 'hiking', 'mountain biking', 'nature trips', 'walking', 'views']"
